Season,Race,RaceStop,RaceDate,Market,Name/Result,EU Odds,US Odds
2024,Great Britain,12,7/7/2024,Top 6,George Russell,1.12,-833
2024,Great Britain,12,7/7/2024,Top 6,Lewis Hamilton,1.12,-833
2024,Great Britain,12,7/7/2024,Top 6,Charles Leclerc,1.20,-500
2024,Great Britain,12,7/7/2024,Top 6,Carlos Sainz,1.70,-143
2024,Great Britain,12,7/7/2024,Top 6,Sergio Perez,3.00,200
2024,Great Britain,12,7/7/2024,Top 6,Fernando Alonso,9.00,800
2024,Great Britain,12,7/7/2024,Top 6,Kevin Magnussen,9.00,800
2024,Great Britain,12,7/7/2024,Top 6,Nico Hulkenberg,9.00,800
2024,Great Britain,12,7/7/2024,Top 6,Esteban Ocon,11.00,1000
2024,Great Britain,12,7/7/2024,Top 6,Pierre Gasly,11.00,1000
2024,Great Britain,12,7/7/2024,Top 6,Lance Stroll,15.00,1400
2024,Great Britain,12,7/7/2024,Top 6,Yuki Tsunoda,29.00,2800
2024,Great Britain,12,7/7/2024,Top 6,Daniel Ricciardo,34.00,3300
2024,Great Britain,12,7/7/2024,Top 6,Alex Albon,51.00,5000
2024,Great Britain,12,7/7/2024,Top 6,Logan Sargeant,101.00,10000
2024,Great Britain,12,7/7/2024,Top 6,Valtteri Bottas,101.00,10000
2024,Great Britain,12,7/7/2024,Top 6,Zhou Guanyu,101.00,10000
2024,Great Britain,12,7/7/2024,Top 10,Max Verstappen,1.04,-2500
2024,Great Britain,12,7/7/2024,Top 10,Lando Norris,1.06,-1667
2024,Great Britain,12,7/7/2024,Top 10,Oscar Piastri,1.07,-1429
2024,Great Britain,12,7/7/2024,Top 10,George Russell,1.07,-1429
2024,Great Britain,12,7/7/2024,Top 10,Lewis Hamilton,1.07,-1429
2024,Great Britain,12,7/7/2024,Top 10,Charles Leclerc,1.08,-1250
2024,Great Britain,12,7/7/2024,Top 10,Carlos Sainz,1.08,-1250
2024,Great Britain,12,7/7/2024,Top 10,Sergio Perez,1.12,-833
2024,Great Britain,12,7/7/2024,Top 10,Nico Hulkenberg,2.00,100
2024,Great Britain,12,7/7/2024,Top 10,Esteban Ocon,2.00,100
2024,Great Britain,12,7/7/2024,Top 10,Fernando Alonso,2.00,100
2024,Great Britain,12,7/7/2024,Top 10,Pierre Gasly,2.00,100
2024,Great Britain,12,7/7/2024,Top 10,Kevin Magnussen,2.25,125
2024,Great Britain,12,7/7/2024,Top 10,Lance Stroll,2.75,175
2024,Great Britain,12,7/7/2024,Top 10,Yuki Tsunoda,3.75,275
2024,Great Britain,12,7/7/2024,Top 10,Daniel Ricciardo,4.00,300
2024,Great Britain,12,7/7/2024,Top 10,Alex Albon,10.00,900
2024,Great Britain,12,7/7/2024,Top 10,Valtteri Bottas,19.00,1800
2024,Great Britain,12,7/7/2024,Top 10,Logan Sargeant,26.00,2500
2024,Great Britain,12,7/7/2024,Top 10,Zhou Guanyu,29.00,2800
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Red Bull,1.45,-222
2024,Great Britain,12,7/7/2024,Highest Scoring Team,McLaren,2.85,185
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Mercedes,8.50,750
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Ferrari,15.00,1400
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Haas,101.00,10000
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Aston Martin,201.00,20000
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Alpine,401.00,40000
2024,Great Britain,12,7/7/2024,Highest Scoring Team,RB,401.00,40000
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Sauber,601.00,60000
2024,Great Britain,12,7/7/2024,Highest Scoring Team,Williams,601.00,60000
2024,Great Britain,12,7/7/2024,Safety Car,Yes,1.35,-286
2024,Great Britain,12,7/7/2024,Safety Car,No,2.95,195
2024,Great Britain,12,7/7/2024,Winning Margin,Over 10 seconds,1.82,-122
2024,Great Britain,12,7/7/2024,Winning Margin,Under 5 seconds,3.75,275
2024,Great Britain,12,7/7/2024,Winning Margin,Between 5-10 seconds,3.25,225
2024,Hungary,13,7/21/2024,Event Winner,Max Verstappen,1.65,-154
2024,Hungary,13,7/21/2024,Event Winner,Lando Norris,4.50,350
2024,Hungary,13,7/21/2024,Event Winner,George Russell,12.00,1100
2024,Hungary,13,7/21/2024,Event Winner,Lewis Hamilton,12.00,1100
2024,Hungary,13,7/21/2024,Event Winner,Oscar Piastri,13.00,1200
2024,Hungary,13,7/21/2024,Event Winner,Charles Leclerc,21.00,2000
2024,Hungary,13,7/21/2024,Event Winner,Carlos Sainz,26.00,2500
2024,Hungary,13,7/21/2024,Event Winner,Sergio Perez,67.00,6600
2024,Hungary,13,7/21/2024,Event Winner,Daniel Ricciardo,301.00,30000
2024,Hungary,13,7/21/2024,Event Winner,Esteban Ocon,301.00,30000
2024,Hungary,13,7/21/2024,Event Winner,Fernando Alonso,301.00,30000
2024,Hungary,13,7/21/2024,Event Winner,Lance Stroll,301.00,30000
2024,Hungary,13,7/21/2024,Event Winner,Pierre Gasly,301.00,30000
2024,Hungary,13,7/21/2024,Event Winner,Yuki Tsunoda,301.00,30000
2024,Hungary,13,7/21/2024,Event Winner,Alex Albon,601.00,60000
2024,Hungary,13,7/21/2024,Event Winner,Kevin Magnussen,601.00,60000
2024,Hungary,13,7/21/2024,Event Winner,Logan Sargeant,601.00,60000
2024,Hungary,13,7/21/2024,Event Winner,Nico Hulkenberg,601.00,60000
2024,Hungary,13,7/21/2024,Event Winner,Valtteri Bottas,601.00,60000
2024,Hungary,13,7/21/2024,Event Winner,Zhou Guanyu,601.00,60000
2024,Hungary,13,7/21/2024,Top Qualifier,Max Verstappen,2.60,160
2024,Hungary,13,7/21/2024,Top Qualifier,Lando Norris,4.50,350
2024,Hungary,13,7/21/2024,Top Qualifier,George Russell,6.00,500
2024,Hungary,13,7/21/2024,Top Qualifier,Lewis Hamilton,8.00,700
2024,Hungary,13,7/21/2024,Top Qualifier,Charles Leclerc,11.00,1000
2024,Hungary,13,7/21/2024,Top Qualifier,Carlos Sainz,13.00,1200
2024,Hungary,13,7/21/2024,Top Qualifier,Oscar Piastri,13.00,1200
2024,Hungary,13,7/21/2024,Top Qualifier,Sergio Perez,34.00,3300
2024,Hungary,13,7/21/2024,Top Qualifier,Fernando Alonso,67.00,6600
2024,Hungary,13,7/21/2024,Top Qualifier,Nico Hulkenberg,101.00,10000
2024,Hungary,13,7/21/2024,Top Qualifier,Alex Albon,151.00,15000
2024,Hungary,13,7/21/2024,Top Qualifier,Esteban Ocon,151.00,15000
2024,Hungary,13,7/21/2024,Top Qualifier,Lance Stroll,151.00,15000
2024,Hungary,13,7/21/2024,Top Qualifier,Pierre Gasly,151.00,15000
2024,Hungary,13,7/21/2024,Top Qualifier,Daniel Ricciardo,201.00,20000
2024,Hungary,13,7/21/2024,Top Qualifier,Kevin Magnussen,201.00,20000
2024,Hungary,13,7/21/2024,Top Qualifier,Yuki Tsunoda,201.00,20000
2024,Hungary,13,7/21/2024,Top Qualifier,Logan Sargeant,251.00,25000
2024,Hungary,13,7/21/2024,Top Qualifier,Valtteri Bottas,251.00,25000
2024,Hungary,13,7/21/2024,Top Qualifier,Zhou Guanyu,251.00,25000
2024,Hungary,13,7/21/2024,Top 6,Max Verstappen,1.07,-1429
2024,Hungary,13,7/21/2024,Top 6,Lando Norris,1.12,-833
2024,Hungary,13,7/21/2024,Top 6,George Russell,1.17,-588
2024,Hungary,13,7/21/2024,Top 6,Lewis Hamilton,1.17,-588
2024,Hungary,13,7/21/2024,Top 6,Oscar Piastri,1.20,-500
2024,Hungary,13,7/21/2024,Top 6,Charles Leclerc,1.40,-250
2024,Hungary,13,7/21/2024,Top 6,Carlos Sainz,1.50,-200
2024,Hungary,13,7/21/2024,Top 6,Sergio Perez,2.25,125
2024,Hungary,13,7/21/2024,Top 6,Fernando Alonso,4.50,350
2024,Hungary,13,7/21/2024,Top 6,Nico Hulkenberg,7.00,600
2024,Hungary,13,7/21/2024,Top 6,Alex Albon,13.00,1200
2024,Hungary,13,7/21/2024,Top 6,Lance Stroll,13.00,1200
2024,Hungary,13,7/21/2024,Top 6,Esteban Ocon,15.00,1400
2024,Hungary,13,7/21/2024,Top 6,Pierre Gasly,17.00,1600
2024,Hungary,13,7/21/2024,Top 6,Daniel Ricciardo,21.00,2000
2024,Hungary,13,7/21/2024,Top 6,Yuki Tsunoda,21.00,2000
2024,Hungary,13,7/21/2024,Top 6,Kevin Magnussen,34.00,3300
2024,Hungary,13,7/21/2024,Top 6,Logan Sargeant,67.00,6600
2024,Hungary,13,7/21/2024,Top 6,Valtteri Bottas,67.00,6600
2024,Hungary,13,7/21/2024,Top 6,Zhou Guanyu,101.00,10000
2024,Hungary,13,7/21/2024,Top 10,Max Verstappen,1.05,-2000
2024,Hungary,13,7/21/2024,Top 10,Lando Norris,1.06,-1667
2024,Hungary,13,7/21/2024,Top 10,Carlos Sainz,1.07,-1429
2024,Hungary,13,7/21/2024,Top 10,Charles Leclerc,1.07,-1429
2024,Hungary,13,7/21/2024,Top 10,George Russell,1.07,-1429
2024,Hungary,13,7/21/2024,Top 10,Lewis Hamilton,1.07,-1429
2024,Hungary,13,7/21/2024,Top 10,Oscar Piastri,1.07,-1429
2024,Hungary,13,7/21/2024,Top 10,Sergio Perez,1.08,-1250
2024,Hungary,13,7/21/2024,Top 10,Fernando Alonso,1.6,-167
2024,Hungary,13,7/21/2024,Top 10,Nico Hulkenberg,2.1,110
2024,Hungary,13,7/21/2024,Top 10,Alex Albon,2.6,160
2024,Hungary,13,7/21/2024,Top 10,Lance Stroll,2.6,160
2024,Hungary,13,7/21/2024,Top 10,Esteban Ocon,3,200
2024,Hungary,13,7/21/2024,Top 10,Pierre Gasly,3.25,225
2024,Hungary,13,7/21/2024,Top 10,Yuki Tsunoda,3.25,225
2024,Hungary,13,7/21/2024,Top 10,Daniel Ricciardo,15,1400
2024,Hungary,13,7/21/2024,Top 10,Kevin Magnussen,4,300
2024,Hungary,13,7/21/2024,Top 10,Logan Sargeant,15,1400
2024,Hungary,13,7/21/2024,Top 10,Valtteri Bottas,15,1400
2024,Hungary,13,7/21/2024,Top 10,Zhou Guanyu,21,2000
2024,Hungary,13,7/21/2024,Highest Scoring Team,Red Bull,1.57,-175
2024,Hungary,13,7/21/2024,Highest Scoring Team,McLaren,4.00,300
2024,Hungary,13,7/21/2024,Highest Scoring Team,Mercedes,4.75,375
2024,Hungary,13,7/21/2024,Highest Scoring Team,Ferrari,8.00,700
2024,Hungary,13,7/21/2024,Highest Scoring Team,Aston Martin,151.00,15000
2024,Hungary,13,7/21/2024,Highest Scoring Team,Alpine,201.00,20000
2024,Hungary,13,7/21/2024,Highest Scoring Team,Haas,201.00,20000
2024,Hungary,13,7/21/2024,Highest Scoring Team,Visa Cash App RB,201.00,20000
2024,Hungary,13,7/21/2024,Highest Scoring Team,Kick Sauber,201.00,20000
2024,Hungary,13,7/21/2024,Highest Scoring Team,Williams,201.00,20000
2024,Hungary,13,7/21/2024,Safety Car,Yes,2.10,110
2024,Hungary,13,7/21/2024,Safety Car,No,1.65,-154
2024,Hungary,13,7/21/2024,Winning Margin,Over 10 seconds,3.50,250
2024,Hungary,13,7/21/2024,Winning Margin,Under 5 seconds,3.00,200
2024,Hungary,13,7/21/2024,Winning Margin,Between 5-10 seconds,2.00,100
2024,Belgium,14,7/28/2024,Event Winner,Lando Norris,2.20,120
2024,Belgium,14,7/28/2024,Event Winner,Max Verstappen,3.00,200
2024,Belgium,14,7/28/2024,Event Winner,Oscar Piastri,6.00,500
2024,Belgium,14,7/28/2024,Event Winner,George Russell,15.00,1400
2024,Belgium,14,7/28/2024,Event Winner,Lewis Hamilton,15.00,1400
2024,Belgium,14,7/28/2024,Event Winner,Charles Leclerc,26.00,2500
2024,Belgium,14,7/28/2024,Event Winner,Carlos Sainz,41.00,4000
2024,Belgium,14,7/28/2024,Event Winner,Sergio Perez,41.00,4000
2024,Belgium,14,7/28/2024,Event Winner,Fernando Alonso,301.00,30000
2024,Belgium,14,7/28/2024,Event Winner,Alex Albon,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Daniel Ricciardo,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Esteban Ocon,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Kevin Magnussen,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Lance Stroll,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Logan Sargeant,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Nico Hulkenberg,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Pierre Gasly,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Valtteri Bottas,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Yuki Tsunoda,601.00,60000
2024,Belgium,14,7/28/2024,Event Winner,Zhou Guanyu,601.00,60000
2024,Belgium,14,7/28/2024,Top Qualifier,Lando Norris,2.75,175
2024,Belgium,14,7/28/2024,Top Qualifier,Max Verstappen,3.00,200
2024,Belgium,14,7/28/2024,Top Qualifier,Oscar Piastri,5.00,400
2024,Belgium,14,7/28/2024,Top Qualifier,George Russell,11.00,1000
2024,Belgium,14,7/28/2024,Top Qualifier,Lewis Hamilton,11.00,1000
2024,Belgium,14,7/28/2024,Top Qualifier,Charles Leclerc,21.00,2000
2024,Belgium,14,7/28/2024,Top Qualifier,Carlos Sainz,26.00,2500
2024,Belgium,14,7/28/2024,Top Qualifier,Sergio Perez,41.00,4000
2024,Belgium,14,7/28/2024,Top Qualifier,Fernando Alonso,101.00,10000
2024,Belgium,14,7/28/2024,Top Qualifier,Nico Hulkenberg,101.00,10000
2024,Belgium,14,7/28/2024,Top Qualifier,Lance Stroll,151.00,15000
2024,Belgium,14,7/28/2024,Top Qualifier,Alex Albon,201.00,20000
2024,Belgium,14,7/28/2024,Top Qualifier,Kevin Magnussen,201.00,20000
2024,Belgium,14,7/28/2024,Top Qualifier,Daniel Ricciardo,251.00,25000
2024,Belgium,14,7/28/2024,Top Qualifier,Esteban Ocon,251.00,25000
2024,Belgium,14,7/28/2024,Top Qualifier,Logan Sargeant,251.00,25000
2024,Belgium,14,7/28/2024,Top Qualifier,Pierre Gasly,251.00,25000
2024,Belgium,14,7/28/2024,Top Qualifier,Valtteri Bottas,251.00,25000
2024,Belgium,14,7/28/2024,Top Qualifier,Yuki Tsunoda,251.00,25000
2024,Belgium,14,7/28/2024,Top Qualifier,Zhou Guanyu,251.00,25000
2024,Belgium,14,7/28/2024,Top 6,Lando Norris,1.10,-1000
2024,Belgium,14,7/28/2024,Top 6,Max Verstappen,1.15,-667
2024,Belgium,14,7/28/2024,Top 6,Oscar Piastri,1.15,-667
2024,Belgium,14,7/28/2024,Top 6,George Russell,1.25,-400
2024,Belgium,14,7/28/2024,Top 6,Lewis Hamilton,1.25,-400
2024,Belgium,14,7/28/2024,Top 6,Charles Leclerc,1.30,-333
2024,Belgium,14,7/28/2024,Top 6,Carlos Sainz,1.40,-250
2024,Belgium,14,7/28/2024,Top 6,Sergio Perez,1.85,-118
2024,Belgium,14,7/28/2024,Top 6,Fernando Alonso,5.50,450
2024,Belgium,14,7/28/2024,Top 6,Nico Hulkenberg,6.00,500
2024,Belgium,14,7/28/2024,Top 6,Alex Albon,13.00,1200
2024,Belgium,14,7/28/2024,Top 6,Lance Stroll,13.00,1200
2024,Belgium,14,7/28/2024,Top 6,Kevin Magnussen,21.00,2000
2024,Belgium,14,7/28/2024,Top 6,Daniel Ricciardo,41.00,4000
2024,Belgium,14,7/28/2024,Top 6,Esteban Ocon,41.00,4000
2024,Belgium,14,7/28/2024,Top 6,Pierre Gasly,41.00,4000
2024,Belgium,14,7/28/2024,Top 6,Yuki Tsunoda,41.00,4000
2024,Belgium,14,7/28/2024,Top 6,Logan Sargeant,41.00,4000
2024,Belgium,14,7/28/2024,Top 6,Valtteri Bottas,41.00,4000
2024,Belgium,14,7/28/2024,Top 6,Zhou Guanyu,41.00,4000
2024,Belgium,14,7/28/2024,Top 10,Carlos Sainz,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,Charles Leclerc,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,George Russell,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,Lando Norris,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,Lewis Hamilton,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,Max Verstappen,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,Oscar Piastri,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,Sergio Perez,1.05,-2000
2024,Belgium,14,7/28/2024,Top 10,Fernando Alonso,1.40,-250
2024,Belgium,14,7/28/2024,Top 10,Nico Hulkenberg,1.55,-182
2024,Belgium,14,7/28/2024,Top 10,Lance Stroll,1.70,-143
2024,Belgium,14,7/28/2024,Top 10,Alex Albon,2.50,150
2024,Belgium,14,7/28/2024,Top 10,Kevin Magnussen,3.50,250
2024,Belgium,14,7/28/2024,Top 10,Yuki Tsunoda,4.50,350
2024,Belgium,14,7/28/2024,Top 10,Daniel Ricciardo,5.50,450
2024,Belgium,14,7/28/2024,Top 10,Esteban Ocon,6.00,500
2024,Belgium,14,7/28/2024,Top 10,Pierre Gasly,6.00,500
2024,Belgium,14,7/28/2024,Top 10,Logan Sargeant,13.00,1200
2024,Belgium,14,7/28/2024,Top 10,Valtteri Bottas,15.00,1400
2024,Belgium,14,7/28/2024,Top 10,Zhou Guanyu,15.00,1400
2024,Belgium,14,7/28/2024,Highest Scoring Team,McLaren,1.65,-154
2024,Belgium,14,7/28/2024,Highest Scoring Team,Red Bull,2.90,190
2024,Belgium,14,7/28/2024,Highest Scoring Team,Mercedes,6.50,550
2024,Belgium,14,7/28/2024,Highest Scoring Team,Ferrari,15.00,1400
2024,Belgium,14,7/28/2024,Highest Scoring Team,Aston Martin,126.00,12500
2024,Belgium,14,7/28/2024,Highest Scoring Team,Alpine,201.00,20000
2024,Belgium,14,7/28/2024,Highest Scoring Team,Haas,201.00,20000
2024,Belgium,14,7/28/2024,Highest Scoring Team,RB,201.00,20000
2024,Belgium,14,7/28/2024,Highest Scoring Team,Kick Sauber,201.00,20000
2024,Belgium,14,7/28/2024,Highest Scoring Team,Williams,201.00,20000
2024,Belgium,14,7/28/2024,Safety Car,Yes,1.40,-250
2024,Belgium,14,7/28/2024,Safety Car,No,2.75,175
2024,Belgium,14,7/28/2024,Winning Margin,Over 10 seconds,3.75,275
2024,Belgium,14,7/28/2024,Winning Margin,Under 5 seconds,4.00,300
2024,Belgium,14,7/28/2024,Winning Margin,Between 5-10 seconds,1.65,-154
2024,Netherlands,15,8/25/2024,Event Winner,Max Verstappen,2.70,170
2024,Netherlands,15,8/25/2024,Event Winner,Lando Norris,2.85,185
2024,Netherlands,15,8/25/2024,Event Winner,Oscar Piastri,6.00,500
2024,Netherlands,15,8/25/2024,Event Winner,Lewis Hamilton,10.00,900
2024,Netherlands,15,8/25/2024,Event Winner,George Russell,12.00,1100
2024,Netherlands,15,8/25/2024,Event Winner,Charles Leclerc,21.00,2000
2024,Netherlands,15,8/25/2024,Event Winner,Carlos Sainz,34.00,3300
2024,Netherlands,15,8/25/2024,Event Winner,Sergio Perez,41.00,4000
2024,Netherlands,15,8/25/2024,Event Winner,Daniel Ricciardo,101.00,10000
2024,Netherlands,15,8/25/2024,Event Winner,Fernando Alonso,401.00,40000
2024,Netherlands,15,8/25/2024,Event Winner,Nico Hulkenberg,501.00,50000
2024,Netherlands,15,8/25/2024,Event Winner,Yuki Tsunoda,501.00,50000
2024,Netherlands,15,8/25/2024,Event Winner,Alex Albon,601.00,60000
2024,Netherlands,15,8/25/2024,Event Winner,Esteban Ocon,601.00,60000
2024,Netherlands,15,8/25/2024,Event Winner,Kevin Magnussen,601.00,60000
2024,Netherlands,15,8/25/2024,Event Winner,Lance Stroll,601.00,60000
2024,Netherlands,15,8/25/2024,Event Winner,Logan Sargeant,601.00,60000
2024,Netherlands,15,8/25/2024,Event Winner,Pierre Gasly,601.00,60000
2024,Netherlands,15,8/25/2024,Event Winner,Valtteri Bottas,601.00,60000
2024,Netherlands,15,8/25/2024,Event Winner,Zhou Guanyu,601.00,60000
2024,Netherlands,15,8/25/2024,Top Qualifier,Lando Norris,2.60,160
2024,Netherlands,15,8/25/2024,Top Qualifier,Max Verstappen,2.60,160
2024,Netherlands,15,8/25/2024,Top Qualifier,Oscar Piastri,5.00,400
2024,Netherlands,15,8/25/2024,Top Qualifier,Charles Leclerc,15.00,1400
2024,Netherlands,15,8/25/2024,Top Qualifier,George Russell,15.00,1400
2024,Netherlands,15,8/25/2024,Top Qualifier,Lewis Hamilton,15.00,1400
2024,Netherlands,15,8/25/2024,Top Qualifier,Carlos Sainz,34.00,3300
2024,Netherlands,15,8/25/2024,Top Qualifier,Sergio Perez,34.00,3300
2024,Netherlands,15,8/25/2024,Top Qualifier,Daniel Ricciardo,67.00,6600
2024,Netherlands,15,8/25/2024,Top Qualifier,Fernando Alonso,67.00,6600
2024,Netherlands,15,8/25/2024,Top Qualifier,Nico Hulkenberg,101.00,10000
2024,Netherlands,15,8/25/2024,Top Qualifier,Alex Albon,201.00,20000
2024,Netherlands,15,8/25/2024,Top Qualifier,Kevin Magnussen,201.00,20000
2024,Netherlands,15,8/25/2024,Top Qualifier,Lance Stroll,201.00,20000
2024,Netherlands,15,8/25/2024,Top Qualifier,Esteban Ocon,251.00,25000
2024,Netherlands,15,8/25/2024,Top Qualifier,Pierre Gasly,251.00,25000
2024,Netherlands,15,8/25/2024,Top Qualifier,Yuki Tsunoda,251.00,25000
2024,Netherlands,15,8/25/2024,Top Qualifier,Logan Sargeant,501.00,50000
2024,Netherlands,15,8/25/2024,Top Qualifier,Valtteri Bottas,501.00,50000
2024,Netherlands,15,8/25/2024,Top Qualifier,Zhou Guanyu,501.00,50000
2024,Netherlands,15,8/25/2024,Top 6,Lando Norris,1.08,-1250
2024,Netherlands,15,8/25/2024,Top 6,Max Verstappen,1.08,-1250
2024,Netherlands,15,8/25/2024,Top 6,Oscar Piastri,1.12,-833
2024,Netherlands,15,8/25/2024,Top 6,Lewis Hamilton,1.15,-667
2024,Netherlands,15,8/25/2024,Top 6,George Russell,1.20,-500
2024,Netherlands,15,8/25/2024,Top 6,Charles Leclerc,1.44,-227
2024,Netherlands,15,8/25/2024,Top 6,Carlos Sainz,1.55,-182
2024,Netherlands,15,8/25/2024,Top 6,Sergio Perez,1.65,-154
2024,Netherlands,15,8/25/2024,Top 6,Fernando Alonso,6.50,550
2024,Netherlands,15,8/25/2024,Top 6,Nico Hulkenberg,11.00,1000
2024,Netherlands,15,8/25/2024,Top 6,Lance Stroll,13.00,1200
2024,Netherlands,15,8/25/2024,Top 6,Alex Albon,21.00,2000
2024,Netherlands,15,8/25/2024,Top 6,Daniel Ricciardo,21.00,2000
2024,Netherlands,15,8/25/2024,Top 6,Kevin Magnussen,21.00,2000
2024,Netherlands,15,8/25/2024,Top 6,Yuki Tsunoda,21.00,2000
2024,Netherlands,15,8/25/2024,Top 6,Esteban Ocon,26.00,2500
2024,Netherlands,15,8/25/2024,Top 6,Pierre Gasly,26.00,2500
2024,Netherlands,15,8/25/2024,Top 6,Logan Sargeant,51.00,5000
2024,Netherlands,15,8/25/2024,Top 6,Valtteri Bottas,51.00,5000
2024,Netherlands,15,8/25/2024,Top 6,Zhou Guanyu,51.00,5000
2024,Netherlands,15,8/25/2024,Top 10,Lando Norris,1.05,-2000
2024,Netherlands,15,8/25/2024,Top 10,Max Verstappen,1.05,-2000
2024,Netherlands,15,8/25/2024,Top 10,George Russell,1.06,-1667
2024,Netherlands,15,8/25/2024,Top 10,Lewis Hamilton,1.06,-1667
2024,Netherlands,15,8/25/2024,Top 10,Oscar Piastri,1.06,-1667
2024,Netherlands,15,8/25/2024,Top 10,Carlos Sainz,1.07,-1429
2024,Netherlands,15,8/25/2024,Top 10,Charles Leclerc,1.07,-1429
2024,Netherlands,15,8/25/2024,Top 10,Sergio Perez,1.08,-1250
2024,Netherlands,15,8/25/2024,Top 10,Fernando Alonso,1.50,-200
2024,Netherlands,15,8/25/2024,Top 10,Lance Stroll,2.00,100
2024,Netherlands,15,8/25/2024,Top 10,Nico Hulkenberg,2.00,100
2024,Netherlands,15,8/25/2024,Top 10,Daniel Ricciardo,3.00,200
2024,Netherlands,15,8/25/2024,Top 10,Yuki Tsunoda,3.00,200
2024,Netherlands,15,8/25/2024,Top 10,Alex Albon,3.25,225
2024,Netherlands,15,8/25/2024,Top 10,Kevin Magnussen,3.50,250
2024,Netherlands,15,8/25/2024,Top 10,Esteban Ocon,5.00,400
2024,Netherlands,15,8/25/2024,Top 10,Pierre Gasly,5.00,400
2024,Netherlands,15,8/25/2024,Top 10,Valtteri Bottas,15.00,1400
2024,Netherlands,15,8/25/2024,Top 10,Logan Sargeant,21.00,2000
2024,Netherlands,15,8/25/2024,Top 10,Zhou Guanyu,23.00,2200
2024,Netherlands,15,8/25/2024,Highest Scoring Team,McLaren,2.00,100
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Red Bull,2.50,150
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Mercedes,5.50,450
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Ferrari,12.00,1100
2024,Netherlands,15,8/25/2024,Highest Scoring Team,RB,67.00,6600
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Aston Martin,151.00,15000
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Haas,201.00,20000
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Alpine,301.00,30000
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Kick Sauber,301.00,30000
2024,Netherlands,15,8/25/2024,Highest Scoring Team,Williams,301.00,30000
2024,Netherlands,15,8/25/2024,Safety Car,Yes,1.53,-189
2024,Netherlands,15,8/25/2024,Safety Car,No,2.34,134
2024,Netherlands,15,8/25/2024,Winning Margin,Over 10 seconds,3.40,240
2024,Netherlands,15,8/25/2024,Winning Margin,Under 5 seconds,4.00,300
2024,Netherlands,15,8/25/2024,Winning Margin,Between 5-10 seconds,1.65,-154
2024,Italy,16,9/1/2024,Event Winner,Lando Norris,2.20,120
2024,Italy,16,9/1/2024,Event Winner,Max Verstappen,3.00,200
2024,Italy,16,9/1/2024,Event Winner,Oscar Piastri,7.00,600
2024,Italy,16,9/1/2024,Event Winner,George Russell,12.00,1100
2024,Italy,16,9/1/2024,Event Winner,Lewis Hamilton,12.00,1100
2024,Italy,16,9/1/2024,Event Winner,Charles Leclerc,21.00,2000
2024,Italy,16,9/1/2024,Event Winner,Carlos Sainz,67.00,6600
2024,Italy,16,9/1/2024,Event Winner,Sergio Perez,67.00,6600
2024,Italy,16,9/1/2024,Event Winner,Alex Albon,301.00,30000
2024,Italy,16,9/1/2024,Event Winner,Fernando Alonso,301.00,30000
2024,Italy,16,9/1/2024,Event Winner,Kevin Magnussen,301.00,30000
2024,Italy,16,9/1/2024,Event Winner,Lance Stroll,301.00,30000
2024,Italy,16,9/1/2024,Event Winner,Nico Hulkenberg,301.00,30000
2024,Italy,16,9/1/2024,Event Winner,Daniel Ricciardo,601.00,60000
2024,Italy,16,9/1/2024,Event Winner,Esteban Ocon,601.00,60000
2024,Italy,16,9/1/2024,Event Winner,Pierre Gasly,601.00,60000
2024,Italy,16,9/1/2024,Event Winner,Valtteri Bottas,601.00,60000
2024,Italy,16,9/1/2024,Event Winner,Yuki Tsunoda,601.00,60000
2024,Italy,16,9/1/2024,Event Winner,Zhou Guanyu,601.00,60000
2024,Italy,16,9/1/2024,Top Qualifier,Lando Norris,2.60,160
